long_prompt,short_prompt,
"A detailed digital illustration of a vibrant underwater ecosystem, the focal point being a large, ornately patterned pink fish, surrounded by a lively school of yellow fish, all set against a deep blue ocean background. Sunlight shines from the top left, illuminating the intricate coral reef in the bottom right, adding depth and warmth to the scene.","수중 생태계를 화려하게, 평화롭게 미드저니 프롬프트 작성해줘",
"A detailed digital illustration of a serene scene: two figures in white, one with beard and mustache, against a starry sky. The ethereal glow, quiet contemplation, and a shared connection create an intimate moment, capturing a peaceful atmosphere.","별이 빛나는 밤, 두 인물을 고요하게, 친밀하게 미드저니 프롬프트 작성해줘",
"A futuristic architectural marvel, glass and metal wave-like structure blends with nature. Pink and orange skies, serene setting. Create a detailed, harmonious illustration, emphasizing the building's fluid design and the natural landscape that surrounds it.","유리와 금속 건축을 자연과 조화롭게, 미래적으로 미드저니 프롬프트 작성해줘",
"A detailed digital illustration featuring a symmetrical composition of two birds, one blue and one brown, perched upon a weightless globe, adorned with an intricate world map. The serene, cloudy sky forms a peaceful backdrop to this harmonious scene, while the subtle use of blue and green hues adds an element of tranquility. At the illustration's bottom right, a white label is carefully positioned, bearing the text ""Weewrild.""","두 마리 새를 균형 있게, 고요하게 미드저니 프롬프트 작성해줘",
"A detailed oil painting, a surrealist's dream: A woman, her face a canvas of warm yellows and oranges, is the focal point among a galaxy of stars. Two profiles flank her, gazing upon her, balanced, in blue and yellow. The canvas is signed ""Zdzisław Beksiński"" in subtle discretion. Its symmetry, precision, and harmonious colors captivate.","초현실적인 여성을 신비롭게, 아름답게 미드저니 프롬프트 작성해줘",
"A detailed illustration, a whimsical scene: a squirrel atop a brown pot, its vibrant blue tail a surprise. The pot rests on a fire's flames, a captivating moment in a story, hinting at a magical forest and an ongoing adventure.","마법의 숲에서 다람쥐를 귀엽게, 신비하게 미드저니 프롬프트 작성해줘",
"A detailed digital illustration of a fiery purple creature, with red hair and an orange guitar, strumming in a fantasy realm. The creature is styled in a rock star's attire, with a black leather jacket adorned with silver spikes. The warm, yellow background highlights the cool-toned figure.","불타는 purple creature를 멋있게, 강렬하게 미드저니 프롬프트 작성해줘",
"A serene, forest-green illustration showcasing a quirky creature cooking. It sits on a log, dressed in purple and green, stirring a pot with a fork. The surroundings, filled with trees and mushrooms, evoke a peaceful, natural escape.","평화로운 숲에서 요리하는 생물을 자연스럽게, 평화롭게 미드저니 프롬프트 작성해줘",
"A detailed digital illustration of a samurai warrior, his body language a fusion of power and agility, clad in a black and white patterned robe, contrasting a bright red sash. The subtle stormy background adds drama to the forefront figures, emphasizing the samurai's presence and his enigmatic, ready pose.","검은색 무늬 로브를 입은 사무라이를 강렬하게, 단호하게 미드저니 프롬프트 작성해줘",
"A majestic oil painting: a goddess floating above a dark, serene lake, illuminated by divine light, contrasts with blurred figures on the shore below, welcoming all in a majestic, spiritual moment.","여신을 신성하게, 평화롭게 미드저니 프롬프트 작성해줘",
"A majestic, detailed cityscape featuring a towering skyscraper at its heart, bathed in the vibrant hues of sunset. The future-centric scene showcases an intricate architecture and a bustling atmosphere with hints of futuristic transportation.","미래적인 도시를 다채롭게, 에너지 넘치게 미드저니 프롬프트 작성해줘",
"A detailed oil painting of a solitary stem of flowers, with a trio of blooms in white, orange, and pending buds, set against a neutral gray backdrop. The intricate placement of each flower and bud creates a harmonious composition.","하얀 꽃을 섬세하게, 아름답게 미드저니 프롬프트 작성해줘",
"A dynamic, detailed illustration featuring a snare drum, with a vibrant, colorful swirl of smoke and paint splatters. The drum, with its silver body and black rim, is the undisputed focal point, while the background recedes into a deep black. The illustration captures a sense of movement and the aftermath of a performance, with a powerful emphasis on color contrast and composition.","드럼을 강렬하게, 역동적으로 미드저니 프롬프트 작성해줘",
"A detailed digital illustration of a Japanese garden, featuring a vibrant blue pagoda at its heart. The garden is a kaleidoscope of colors, with pink and green hues contrasting beautifully. The composition, bathed in warm light, leads the eye along a meandering stream toward the serene centerpieces, enhancing the peaceful atmosphere.","일본 정원을 평화롭게, 아름답게 미드저니 프롬프트 작성해줘",
"A detailed digital illustration of an ethereal sea serpent with a leafy, vine-like pattern, partially submerged in waves, turns to view a mysterious white backdrop, invoking an enchanting mystery.","바다 뱀을 신비하게, 자연스럽게 미드저니 프롬프트 작성해줘",
"A detailed anime illustration of a vigilant young woman, clad in black with a blue accent, stands tall against a cityscape bathed in blue light. Her determined pose, with rifle in hand, hints at a story yet to be told.","여성을 강하게, 결단력 있게 미드저니 프롬프트 작성해줘",
"A breathtaking digital watercolor illustration featuring a fearless pirate, clad in red and ready for battle. In the background, a majestic ship sails amidst a fiery explosion, while a vibrant orange and yellow sky adds drama to the scene. The illustration is a mesmerizing blend of warm colors, capturing the excitement and danger of the moment.","해적을 용감하게, 활기차게 미드저니 프롬프트 작성해줘",
"A detailed digital illustration of a dual portrait, with each face enclosed in a circular frame, featuring a cool blue tone on the left and a warm orange hue on the right. The illustration boasts a contrasting yet complementary color palette, emphasizing the whimsical curly hair adorning both subjects, set against a dark background.","두 사람을 대비 있게, 다채롭게 미드저니 프롬프트 작성해줘",
"A mesmerizing digital portrait: A woman, regal and mysterious, wears a lush green ensemble with gold accents, her face bathed in a soft green light, while her long black hair cascades down. The symmetrical composition enhances the sense of balance and intrigue.","여성을 고급스럽게, 신비롭게 미드저니 프롬프트 작성해줘",
"A detailed digital illustration of a woman in profile, adorned in an intricate black and gray headdress with feathers and leaves. Her flowing robe, also in these hues, adds movement and mystery. The piece, set against a textured white backdrop, invites wonder and close inspection.","여성을 신비롭게, 우아하게 미드저니 프롬프트 작성해줘",
