long_prompt,short_prompt,
"A confident male figure stands tall in an autumnal landscape, dressed in a vibrant green suit and yellow vest, his hair styled in a pompadour. The peaceful scene is filled with harmonious colors: green, brown, and deep blue. Two deer add a whimsical touch to the background. This is a confident, frozen moment, capturing the essence of nature and a sophisticated style.",가을 풍경에서 자신감 넘치는 남성을 그리는 프롬프트 작성해줘,
"A detailed oil painting, three generations stand side by side, a chronological story of life's stages. Each figure is positioned vertically, youngest to oldest, against a neutral gray. Capturing the journey of time, dress sense evolves from blue and red to smart suiting.",세대별로 나란히 서 있는 세 사람의 유화 초상화를 그리는 프롬프트 작성해줘,
"A detailed digital illustration of a captivating creature, a pink dragon with large eyes and horns, standing on a moss-covered rock beneath a starry night sky. The deep purple aura, with awe-inspiring stars, creates a magical atmosphere. The illustration is a peaceful, enchanting scene.",핑크 드래곤이 별이 빛나는 밤하늘 아래 서 있는 장면을 그리는 프롬프트 작성해줘,
"An epic digital illustration: A resilient lighthouse, red and white, stands tall on rocky terrain amidst a storm. The dramatic sky, adorned with dark clouds and lightning, contrasts the powerful waves below. Flying birds add life, while the lighthouse's light beacons hope. Capture the scene's dynamic composition and powerful narrative of endurance.",폭풍 속에서 굳건히 서 있는 등대의 디지털 일러스트를 그리는 프롬프트 작성해줘,
"A detailed, enchanting illustration, this scene depicts a magical tree house. With a rustic charm, the wooden structure has a inviting glow, nestled in a sturdy, moss-covered trunk, surrounded by an orchestra of colorful flowers. A perched bird oversees this whimsical scene, drawing the viewer into an imaginative, mystical world.",나무와 꽃들이 둘러싸인 마법의 나무 집을 그리는 프롬프트 작성해줘,
"A detailed digital illustration of a regal woman in a white and gold outfit, against a dark backdrop. Her elegant pose captures quiet sophistication, with soft hair framing her intense gaze. The illustration is a close-up, focusing on her intricate attire and expressive eyes.",흰색과 금색 옷을 입은 여인의 고요한 초상화를 그리는 프롬프트 작성해줘,
"A detailed digital illustration featuring a vibrant bird, its feathers a kaleidoscope of blue and orange, amidst a shower of colorful droplets of every hue. The bird, captured in a moment of lively movement, invites viewers into its digital realm.",파란색과 오렌지색 깃털을 가진 새와 다채로운 색상의 물방울을 그리는 프롬프트 작성해줘,
"A majestic oil painting: A solitary yellow tree, its leaves a vibrant contrast to the deep blue sky, stands tall on a hill, its roots stretching into a bright yellow field, filling the center of the frame.",푸른 하늘에 노란 나무가 서 있는 풍경을 그리는 프롬프트 작성해줘,
"An intricate digital illustration of Itachi Uchiha from the anime Naruto, capturing his fierce determination. His red-glowing eyes and distinctive black hair are set against a dark background adorned with orange flames. The illustration portrays his elegant yet powerful demeanor, focusing on his expressive face.",애니메이션 '나루토'의 이타치 우치하를 그리는 프롬프트 작성해줘,
"A detailed digital illustration of a enigmatic woman adorned in a futuristic black and red headdress, her vibrant orange eyes the focal point. The illustration, with a striking red background, showcases her commanding presence, a mesmerizing visual with a mysterious allure.",검은색과 빨간색 미래적인 헤드기어를 쓴 여성을 그리는 프롬프트 작성해줘,
"A stunning digital artwork: a colorful cat's face explodes with a kaleidoscope of hues. Its vivid blue eyes are alive with an intricate, pattern-filled face, while a contrasting red nose and mouth add a pop of drama. The cat's fur shimmers with a symphony of blues, pinks, yellows, and greens, captivating the viewer with a mesmerizing spectrum.",다채로운 색상의 고양이 얼굴을 그리는 프롬프트 작성해줘,
"An ethereal digital illustration featuring a enigmatic woman with kaleidoscopic hair, mirrored by a perched bird, both vibrant against a monochromatic backdrop. The surreal scene, with its harmonious composition, hints at a fantastical narrative.",칼레이도스코픽 헤어를 가진 신비로운 여성을 그리는 프롬프트 작성해줘,
"A detailed digital illustration of a child's face, adorned in a blue beanie with a playful pom-pom and a striped scarf, captures their expression of wide-eyed wonder. The focus is on their expressive eyes, framed by large round glasses, against a simple gray backdrop, creating a sense of intrigue and curiosity.",파란색 비니와 스트라이프 스카프를 착용한 어린아이의 표정을 그리는 프롬프트 작성해줘,
"A vibrant and detailed illustration of an octopus, with a kaleidoscope of colors, its tentacles a whirl of purple, pink, and orange, against a deep blue sea. The creature is the sole focus, its motion implied, eyes a bright yellow, adding to the energy.",칼레이도스코픽 색상의 문어를 그리는 프롬프트 작성해줘,
"A detailed oil painting featuring a mysterious figure, partially obscured by a purple hood, holding a golden chalice with a flickering blue flame. The vibrant backdrop, a blend of purple and gold, adds to the enigma. The woman's enigmatic expression invites intrigue, leaving the scene open to interpretation.",보랏빛 후드를 쓴 신비로운 인물이 금잔을 든 장면을 그리는 프롬프트 작성해줘,
"A detailed digital illustration: a skeletal figure, centered and adorned with steampunk attire. Chaotic mechanical parts surround the skull, creating a post-apocalyptic scene. The focus, a striking skull with glowing eyes, is placed against a dark green background, adding mystery and intrigue.",스팀펑크 스타일의 해골과 기계 부품을 그린 포스트 아포칼립스 장면을 그리는 프롬프트 작성해줘,
"A majestic, detailed oil painting: a fiery woman stands in a pool of water, her radiant orange and yellow form contrasting a deep purple background. Her intense gaze commands attention, while her fiery hair adds to the powerful, dangerous beauty.",불타는 여성이 물속에서 서 있는 장면을 그리는 프롬프트 작성해줘,
"A vibrant, joyful scene: a woman in casual attire, laughing, sits atop a brick wall, surrounded by an abstract, vibrant yellow and orange backdrop. Her figure is the focal point, with warm colors and a vivid, joyful atmosphere completing the image.",웃고 있는 여성이 벽에 앉아 있는 장면을 그리는 프롬프트 작성해줘,
"A majestic, golden futuristic cityscape fills the sky with a stormy foreboding. An intricate flower-like building, illuminated from within, stands tall on a platform, while sleek silver cars add to the vibrant scene. The vast sky, a stark contrast, looms large, creating a sense of awe and anticipation.",미래적인 금색 도시 풍경을 그리는 프롬프트 작성해줘,
"A majestic and detailed portrait featuring a figure adorned in a magnificent golden mask and headdress. The symmetrical, grand headdress, with its circular feather arrangement in warm tones, captivates the eye. The subject's mysterious visage, hidden beneath this ornate mask, is clad in a flowing gold and black robe, adding to their regal demeanor. Set against a dark, smoky canvas, the piece exudes symmetry, authority, and a fantastical allure.",황금 마스크와 머리 장식을 한 인물의 초상화를 그리는 프롬프트 작성해줘,
